proportion_correct,bias,recall,precision,kappa,f1,csi,far,site,stage,dem_type,strategy
0.9225,0.6847,0.4736,0.6917,0.5214,0.5623,0.3911,0.3083,kansas_city_103rdSt,91,gedtm,single
0.8963,1.3229,0.6583,0.4976,0.5092,0.5668,0.3955,0.5024,kansas_city_103rdSt,91,nasadem,single
0.8964,1.3401,0.6677,0.4982,0.5132,0.5707,0.3993,0.5018,kansas_city_103rdSt,91,srtm,single
0.7927,2.7271,0.9085,0.3331,0.3908,0.4875,0.3223,0.6669,kansas_city_103rdSt,91,all,majority_>= 1
0.8651,1.9705,0.8636,0.4382,0.511,0.5814,0.4099,0.5618,kansas_city_103rdSt,91,all,majority_>= 2
0.8975,1.5566,0.8062,0.5179,0.5745,0.6307,0.4606,0.4821,kansas_city_103rdSt,91,all,majority_>= 3
0.9182,1.1674,0.707,0.6056,0.6063,0.6524,0.4841,0.3944,kansas_city_103rdSt,91,all,majority_>= 4
0.9285,0.831,0.586,0.7052,0.6008,0.6401,0.4707,0.2948,kansas_city_103rdSt,91,all,majority_>= 5
0.9236,0.5473,0.4217,0.7705,0.5073,0.5451,0.3747,0.2295,kansas_city_103rdSt,91,all,majority_>= 6
0.9103,0.2357,0.2047,0.8684,0.3024,0.3312,0.1985,0.1316,kansas_city_103rdSt,91,all,majority_>= 7
0.908,1.3643,0.7581,0.5557,0.59,0.6413,0.472,0.4443,kansas_city_103rdSt,91,all,f-weighted
0.9231,0.8992,0.5953,0.6621,0.5842,0.6269,0.4566,0.3379,kansas_city_103rdSt,91,all,edge-weighted
0.929,1.6469,0.9954,0.6044,0.7136,0.7521,0.6027,0.3956,kansas_city_103rdSt,91,usgs,single
0.8417,1.6319,0.8196,0.5023,0.5299,0.6228,0.4523,0.4977,kansas_city_103rdSt,94,fabdem,single
0.8409,1.5059,0.7261,0.4822,0.4863,0.5795,0.408,0.5178,kansas_city_103rdSt,94,aster,single
0.8564,1.1233,0.5852,0.521,0.4661,0.5512,0.3805,0.479,kansas_city_103rdSt,94,aw3d30,single
0.8803,0.8625,0.5349,0.6202,0.5052,0.5744,0.4029,0.3798,kansas_city_103rdSt,94,copdem,single
0.8946,0.5443,0.4253,0.7815,0.497,0.5509,0.3801,0.2185,kansas_city_103rdSt,94,gedtm,single
0.877,1.1353,0.6624,0.5835,0.5474,0.6204,0.4497,0.4165,kansas_city_103rdSt,94,nasadem,single
